proteinAccession	N_experiment	fold change	metric	P-value	BH adjusted P-value	LogFC	LogMetric	Gene	Description
P40616	3	2.15798216931845	2.15798216931845	0.0115399525923571	0.122788974558341	1.10968294437082	1.10968294437082	ARL1 	ARL1_HUMAN ADP-ribosylation factor-like protein 1 OS=Homo sapiens OX=9606 GN=ARL1 PE=1 SV=1
P48739	2	1.59374781971071	1.59374781971071	0.0131829564817422	0.131181065578043	0.672423368327764	0.672423368327764	PITPNB 	PIPNB_HUMAN Phosphatidylinositol transfer protein beta isoform OS=Homo sapiens OX=9606 GN=PITPNB PE=1 SV=2
P49750-4	1	1.37952693199136	1.37952693199136	0.343341948035349	0.587485911624809	0.464173622164982	0.464173622164982	YLPM1 	YLPM1_HUMAN YLP motif-containing protein 1 OS=Homo sapiens OX=9606 GN=YLPM1 PE=1 SV=4
P50148	2	1.08622623478351	1.08622623478351	0.50467924857396	0.705481192917143	0.119324613094875	0.119324613094875	GNAQ 	GNAQ_HUMAN Guanine nucleotide-binding protein G(q) subunit alpha OS=Homo sapiens OX=9606 GN=GNAQ PE=1 SV=4
P50225	3	0.797930387833765	0.797930387833765	0.00715458285393922	0.0984688348875852	-0.325665204965617	-0.325665204965617	SULT1A1 	ST1A1_HUMAN Sulfotransferase 1A1 OS=Homo sapiens OX=9606 GN=SULT1A1 PE=1 SV=3
P51817	1	1.77319723514008	1.77319723514008	0.0872424188607994	0.321292038009069	0.826353018093593	0.826353018093593	PRKX 	PRKX_HUMAN cAMP-dependent protein kinase catalytic subunit PRKX OS=Homo sapiens OX=9606 GN=PRKX PE=1 SV=1
P51991	4	1.53690886696178	1.53690886696178	0.0208040770835424	0.166146672754527	0.620031621059731	0.620031621059731	HNRNPA3 	ROA3_HUMAN Heterogeneous nuclear ribonucleoprotein A3 OS=Homo sapiens OX=9606 GN=HNRNPA3 PE=1 SV=2
P52209	3	1.50014070524489	1.50014070524489	0.00492123726261954	0.0784828326323793	0.5850978242137	0.5850978242137	PGD 	6PGD_HUMAN 6-phosphogluconate dehydrogenase, decarboxylating OS=Homo sapiens OX=9606 GN=PGD PE=1 SV=3
P52298	1	1.71440374013535	1.71440374013535	0.465911934164962	0.68068927590494	0.777706902507427	0.777706902507427	NCBP2 	NCBP2_HUMAN Nuclear cap-binding protein subunit 2 OS=Homo sapiens OX=9606 GN=NCBP2 PE=1 SV=1
P52564-2	3	1.19930758490315	1.19930758490315	0.994989304333205	0.997400882504342	0.262201712384667	0.262201712384667	MAP2K6 	MP2K6_HUMAN Dual specificity mitogen-activated protein kinase kinase 6 OS=Homo sapiens OX=9606 GN=MAP2K6 PE=1 SV=1
P55268	2	0.80988947007952	0.80988947007952	0.122283396359914	0.365690754110057	-0.304203065715896	-0.304203065715896	LAMB2 	LAMB2_HUMAN Laminin subunit beta-2 OS=Homo sapiens OX=9606 GN=LAMB2 PE=1 SV=2
P57103-2	1	0.695745987503094	0.695745987503094	0.0439825432253425	0.237588294504815	-0.523367411597933	-0.523367411597933	SLC8A3 	NAC3_HUMAN Sodium/calcium exchanger 3 OS=Homo sapiens OX=9606 GN=SLC8A3 PE=1 SV=2
P62491	2	1.05570167036354	1.05570167036354	0.393446493896288	0.62774943368382	0.0782022025994895	0.0782022025994895	RAB11A 	RB11A_HUMAN Ras-related protein Rab-11A OS=Homo sapiens OX=9606 GN=RAB11A PE=1 SV=3
P62807	1	1.12803943186233	1.12803943186233	0.883472884693722	0.942170839720156	0.173817499614305	0.173817499614305	H2BC4 	H2B1C_HUMAN Histone H2B type 1-C/E/F/G/I OS=Homo sapiens OX=9606 GN=H2BC4 PE=1 SV=4
P62877	3	1.05966752934729	1.05966752934729	0.308394799997178	0.555150779788854	0.0836116902604426	0.0836116902604426	RBX1 	RBX1_HUMAN E3 ubiquitin-protein ligase RBX1 OS=Homo sapiens OX=9606 GN=RBX1 PE=1 SV=1
P63220	1	1.46006002747303	1.46006002747303	0.21188871762345	0.465625640844867	0.546027683870643	0.546027683870643	RPS21 	RS21_HUMAN 40S ribosomal protein S21 OS=Homo sapiens OX=9606 GN=RPS21 PE=1 SV=1
P78347	1	1.40496403408387	1.40496403408387	0.244890812653803	0.497758497336143	0.490533199120238	0.490533199120238	GTF2I 	GTF2I_HUMAN General transcription factor II-I OS=Homo sapiens OX=9606 GN=GTF2I PE=1 SV=2
Q00534	1	1.35623453497699	1.35623453497699	0.56401833029653	0.746092780841482	0.439606686726363	0.439606686726363	CDK6 	CDK6_HUMAN Cyclin-dependent kinase 6 OS=Homo sapiens OX=9606 GN=CDK6 PE=1 SV=1
Q01518-2	3	1.21304116468998	1.21304116468998	0.469605086468154	0.68299329254075	0.278628509309546	0.278628509309546	CAP1 	CAP1_HUMAN Adenylyl cyclase-associated protein 1 OS=Homo sapiens OX=9606 GN=CAP1 PE=1 SV=5
Q01740	1	1.39321614488731	1.39321614488731	0.426271926213725	0.650018761106968	0.478419096393504	0.478419096393504	FMO1 	FMO1_HUMAN Dimethylaniline monooxygenase [N-oxide-forming] 1 OS=Homo sapiens OX=9606 GN=FMO1 PE=1 SV=3
Q02817	3	1.0761098205005	1.0761098205005	0.213783201458491	0.46647347839334	0.105825317120052	0.105825317120052	MUC2 	MUC2_HUMAN Mucin-2 OS=Homo sapiens OX=9606 GN=MUC2 PE=1 SV=2
Q05CP4	1	1.22733059236911	1.22733059236911	0.672030991544989	0.819458437494477	0.295523904038438	0.295523904038438	EIF2AK2 	Q05CP4_HUMAN eIF2AK2 protein (Fragment) OS=Homo sapiens OX=9606 GN=EIF2AK2 PE=2 SV=1
Q06124-2	1	1.58480082902391	1.58480082902391	0.0164018679232438	0.145799872930252	0.664301540027298	0.664301540027298	PTPN11 	PTN11_HUMAN Tyrosine-protein phosphatase non-receptor type 11 OS=Homo sapiens OX=9606 GN=PTPN11 PE=1 SV=3
Q06787	1	1.84385890283758	1.84385890283758	0.209758618570613	0.463842757307213	0.882728260992413	0.882728260992413	FMR1 	FMR1_HUMAN Synaptic functional regulator FMR1 OS=Homo sapiens OX=9606 GN=FMR1 PE=1 SV=1
Q07812-5	2	1.24432330240823	1.24432330240823	0.372354628419599	0.610798479185014	0.315361377897674	0.315361377897674	BAX 	BAX_HUMAN Apoptosis regulator BAX OS=Homo sapiens OX=9606 GN=BAX PE=1 SV=1
Q08170	2	1.52377935594601	1.52377935594601	0.118678758672837	0.360788870733323	0.607654014951981	0.607654014951981	SRSF4 	SRSF4_HUMAN Serine/arginine-rich splicing factor 4 OS=Homo sapiens OX=9606 GN=SRSF4 PE=1 SV=2
Q11206-3	1	1.35476458889426	1.35476458889426	0.875947605430784	0.938867550531606	0.43804218298818	0.43804218298818	ST3GAL4 	SIA4C_HUMAN CMP-N-acetylneuraminate-beta-galactosamide-alpha-2,3-sialyltransferase 4 OS=Homo sapiens OX=9606 GN=ST3GAL4 PE=1 SV=1
Q13057-2	3	1.21208941783776	1.21208941783776	0.839430087944633	0.916281359789219	0.277496132732164	0.277496132732164	COASY 	COASY_HUMAN Bifunctional coenzyme A synthase OS=Homo sapiens OX=9606 GN=COASY PE=1 SV=4
Q13151	4	1.35029665323694	1.35029665323694	0.0891660260277894	0.321292038009069	0.433276394785612	0.433276394785612	HNRNPA0 	ROA0_HUMAN Heterogeneous nuclear ribonucleoprotein A0 OS=Homo sapiens OX=9606 GN=HNRNPA0 PE=1 SV=1
Q13409-5	1	1.70571159242144	1.70571159242144	0.182581173262442	0.43282286759849	0.770373731440592	0.770373731440592	DYNC1I2 	DC1I2_HUMAN Cytoplasmic dynein 1 intermediate chain 2 OS=Homo sapiens OX=9606 GN=DYNC1I2 PE=1 SV=3
Q13427	1	2.48694408154079	2.48694408154079	0.0502175788320396	0.252158400358514	1.31437406919907	1.31437406919907	PPIG 	PPIG_HUMAN Peptidyl-prolyl cis-trans isomerase G OS=Homo sapiens OX=9606 GN=PPIG PE=1 SV=2
Q13554-6	1	2.26942334459039	2.26942334459039	0.76699822232191	0.872367092716451	1.18232575849083	1.18232575849083	CAMK2B 	KCC2B_HUMAN Calcium/calmodulin-dependent protein kinase type II subunit beta OS=Homo sapiens OX=9606 GN=CAMK2B PE=1 SV=3
Q13620-1	3	1.3525601001407	1.3525601001407	0.107585815439811	0.346049556787842	0.435692700705362	0.435692700705362	CUL4B 	CUL4B_HUMAN Cullin-4B OS=Homo sapiens OX=9606 GN=CUL4B PE=1 SV=4
Q13825-2	1	1.64974044373019	1.64974044373019	0.296106038280793	0.542639167401881	0.722239060835348	0.722239060835348	AUH 	AUHM_HUMAN Methylglutaconyl-CoA hydratase, mitochondrial OS=Homo sapiens OX=9606 GN=AUH PE=1 SV=1
Q13868	1	1.09730062006259	1.09730062006259	0.897670932564395	0.949249152173908	0.133958825338835	0.133958825338835	EXOSC2 	EXOS2_HUMAN Exosome complex component RRP4 OS=Homo sapiens OX=9606 GN=EXOSC2 PE=1 SV=2
Q14520	1	1.33091073561804	1.33091073561804	0.70356616920445	0.838417198533532	0.412413812722551	0.412413812722551	HABP2 	HABP2_HUMAN Hyaluronan-binding protein 2 OS=Homo sapiens OX=9606 GN=HABP2 PE=1 SV=1
Q14694-2	2	1.28749561925787	1.28749561925787	0.695308095334136	0.833553408740847	0.36456752349143	0.36456752349143	USP10 	UBP10_HUMAN Ubiquitin carboxyl-terminal hydrolase 10 OS=Homo sapiens OX=9606 GN=USP10 PE=1 SV=2
Q14789	1	1.3658794241768	1.3658794241768	0.503118814309566	0.705271224779777	0.449830132368826	0.449830132368826	GOLGB1 	GOGB1_HUMAN Golgin subfamily B member 1 OS=Homo sapiens OX=9606 GN=GOLGB1 PE=1 SV=2
Q14790	1	1.40210596925538	1.40210596925538	0.389004470322509	0.624469556027848	0.487595390391187	0.487595390391187	CASP8 	CASP8_HUMAN Caspase-8 OS=Homo sapiens OX=9606 GN=CASP8 PE=1 SV=1
Q15050	2	2.01281846496855	2.01281846496855	0.0344430125968208	0.214322049014802	1.0092170622247	1.0092170622247	RRS1 	RRS1_HUMAN Ribosome biogenesis regulatory protein homolog OS=Homo sapiens OX=9606 GN=RRS1 PE=1 SV=2
Q15363	2	1.49160023423528	1.49160023423528	0.0964937462089231	0.333212495422244	0.576860928779602	0.576860928779602	TMED2 	TMED2_HUMAN Transmembrane emp24 domain-containing protein 2 OS=Homo sapiens OX=9606 GN=TMED2 PE=1 SV=1
Q15555	2	1.31890130862612	1.31890130862612	0.39245976762096	0.627281693715804	0.399336613958192	0.399336613958192	MAPRE2 	MARE2_HUMAN Microtubule-associated protein RP/EB family member 2 OS=Homo sapiens OX=9606 GN=MAPRE2 PE=1 SV=1
Q15637-4	1	1.40008421320249	1.40008421320249	0.290212752704756	0.537547377815626	0.48551360596716	0.48551360596716	SF1 	SF01_HUMAN Splicing factor 1 OS=Homo sapiens OX=9606 GN=SF1 PE=1 SV=4
Q15651-2	1	0.802272737382988	0.802272737382988	0.423083438860807	0.647703288932646	-0.317835322072601	-0.317835322072601	HMGN3 	HMGN3_HUMAN High mobility group nucleosome-binding domain-containing protein 3 OS=Homo sapiens OX=9606 GN=HMGN3 PE=1 SV=2
Q15661	1	0.482741954623779	0.482741954623779	0.127266735177748	0.371187258164518	-1.05067587946306	-1.05067587946306	TPSAB1 	TRYB1_HUMAN Tryptase alpha/beta-1 OS=Homo sapiens OX=9606 GN=TPSAB1 PE=1 SV=1
Q16181	2	1.24926307332369	1.24926307332369	0.129366530157722	0.37329968205494	0.321077315708836	0.321077315708836	SEPTIN7 	SEPT7_HUMAN Septin-7 OS=Homo sapiens OX=9606 GN=SEPTIN7 PE=1 SV=2
Q16537	2	1.47637424274339	1.47637424274339	0.00465985543342362	0.0769490089087605	0.562058473236306	0.562058473236306	PPP2R5E 	2A5E_HUMAN Serine/threonine-protein phosphatase 2A 56 kDa regulatory subunit epsilon isoform OS=Homo sapiens OX=9606 GN=PPP2R5E PE=1 SV=1
Q16629-2	1	1.77309975494009	1.77309975494009	0.0244259995558332	0.179397915531299	0.826273704825956	0.826273704825956	SRSF7 	SRSF7_HUMAN Serine/arginine-rich splicing factor 7 OS=Homo sapiens OX=9606 GN=SRSF7 PE=1 SV=1
Q16666	3	1.32054139921406	1.32054139921406	0.376368555219429	0.61497805745815	0.401129530967023	0.401129530967023	IFI16 	IF16_HUMAN Gamma-interferon-inducible protein 16 OS=Homo sapiens OX=9606 GN=IFI16 PE=1 SV=3
Q16777	3	1.92372310086802	1.92372310086802	0.0897754149927641	0.322615589669595	0.943901153705855	0.943901153705855	H2AC20 	H2A2C_HUMAN Histone H2A type 2-C OS=Homo sapiens OX=9606 GN=H2AC20 PE=1 SV=4
Q2PPJ7	1	1.36462745036522	1.36462745036522	0.421927495418674	0.647543508945754	0.448507142448745	0.448507142448745	RALGAPA2 	RGPA2_HUMAN Ral GTPase-activating protein subunit alpha-2 OS=Homo sapiens OX=9606 GN=RALGAPA2 PE=1 SV=2
Q53XA7	3	109.354737574326	123.024079771117	0.485247228820382	0.693319838786242	6.77287191337911	6.94279691482143	NA	NA
Q5HY57	2	1.30400586843429	1.30400586843429	0.0986543422583245	0.335976676082546	0.382950362162547	0.382950362162547	EMD 	Q5HY57_HUMAN Emerin OS=Homo sapiens OX=9606 GN=EMD PE=1 SV=1
Q5JYR6	3	1.48071255355495	1.48071255355495	0.025225085175062	0.182514301992363	0.566291601592183	0.566291601592183	NA	NA
Q5T8P6	1	1.19299110723448	1.19299110723448	0.764601474560818	0.870941334192972	0.254583288970666	0.254583288970666	RBM26 	RBM26_HUMAN RNA-binding protein 26 OS=Homo sapiens OX=9606 GN=RBM26 PE=1 SV=3
Q5U0E9	1	1.36412458685212	1.36412458685212	0.224519311589754	0.476990524051924	0.447975413149116	0.447975413149116	NA	NA
Q66PJ3-3	2	1.32836612563581	1.32836612563581	0.200309141821154	0.453237018180746	0.409652838582331	0.409652838582331	ARL6IP4 	AR6P4_HUMAN ADP-ribosylation factor-like protein 6-interacting protein 4 OS=Homo sapiens OX=9606 GN=ARL6IP4 PE=1 SV=3
Q68CZ2	1	1.03830550616356	1.03830550616356	0.71747224488999	0.843063759360725	0.0542309980101771	0.0542309980101771	TNS3 	TENS3_HUMAN Tensin-3 OS=Homo sapiens OX=9606 GN=TNS3 PE=1 SV=2
Q6IN85	3	1.07557129108637	1.07557129108637	0.433589438321225	0.655144327926414	0.105103152736885	0.105103152736885	PPP4R3A 	P4R3A_HUMAN Serine/threonine-protein phosphatase 4 regulatory subunit 3A OS=Homo sapiens OX=9606 GN=PPP4R3A PE=1 SV=1
Q6NT04	1	1.58897247053648	1.58897247053648	0.109621118122275	0.348200055013221	0.668094129743356	0.668094129743356	TIGD7 	TIGD7_HUMAN Tigger transposable element-derived protein 7 OS=Homo sapiens OX=9606 GN=TIGD7 PE=1 SV=1
Q6NUQ1	1	1.34116008847717	1.34116008847717	0.602721674447288	0.774009394856165	0.423481455786226	0.423481455786226	RINT1 	RINT1_HUMAN RAD50-interacting protein 1 OS=Homo sapiens OX=9606 GN=RINT1 PE=1 SV=1
Q6P587-2	1	1.29668587775593	1.29668587775593	0.418215843437319	0.645628994099407	0.374829028941132	0.374829028941132	FAHD1 	FAHD1_HUMAN Acylpyruvase FAHD1, mitochondrial OS=Homo sapiens OX=9606 GN=FAHD1 PE=1 SV=2
Q6R327-3	1	1.30853621091156	1.30853621091156	0.647331202141583	0.802949420211278	0.387953848405584	0.387953848405584	RICTOR 	RICTR_HUMAN Rapamycin-insensitive companion of mTOR OS=Homo sapiens OX=9606 GN=RICTOR PE=1 SV=1
Q6TDP4	1	1.10759225954077	1.10759225954077	0.86067309362059	0.929374271825338	0.147426876512347	0.147426876512347	KLHL17 	KLH17_HUMAN Kelch-like protein 17 OS=Homo sapiens OX=9606 GN=KLHL17 PE=1 SV=1
Q6UN15	2	1.74362908610931	1.74362908610931	0.0106349674148273	0.117408356612841	0.802093175124612	0.802093175124612	FIP1L1 	FIP1_HUMAN Pre-mRNA 3'-end-processing factor FIP1 OS=Homo sapiens OX=9606 GN=FIP1L1 PE=1 SV=1
Q6UX04	1	1.96483440639068	1.96483440639068	0.103181431806528	0.342400410852468	0.974407729203568	0.974407729203568	CWC27 	CWC27_HUMAN Spliceosome-associated protein CWC27 homolog OS=Homo sapiens OX=9606 GN=CWC27 PE=1 SV=1
Q6ZTI0	1	1.61618304651447	1.61618304651447	0.738321218961254	0.855281701397526	0.692590604861638	0.692590604861638	NA	YK032_HUMAN Putative uncharacterized protein FLJ44636 OS=Homo sapiens OX=9606 PE=5 SV=1
Q70EL4	1	1.3462052414023	1.3462052414023	0.588590156916204	0.763808643023018	0.428898378878758	0.428898378878758	USP43 	UBP43_HUMAN Ubiquitin carboxyl-terminal hydrolase 43 OS=Homo sapiens OX=9606 GN=USP43 PE=1 SV=2
Q75V66	1	0.784498431638744	0.784498431638744	0.319549737218105	0.566686102612835	-0.350157531912304	-0.350157531912304	ANO5 	ANO5_HUMAN Anoctamin-5 OS=Homo sapiens OX=9606 GN=ANO5 PE=1 SV=1
Q7L8A9	1	1.38057323189133	1.38057323189133	0.269307764046215	0.521243489506752	0.465267417070708	0.465267417070708	VASH1 	VASH1_HUMAN Tubulinyl-Tyr carboxypeptidase 1 OS=Homo sapiens OX=9606 GN=VASH1 PE=1 SV=1
Q7Z6J9	1	0.88406482382953	0.88406482382953	0.325716356421469	0.571538318321597	-0.177775936143271	-0.177775936143271	TSEN54 	SEN54_HUMAN tRNA-splicing endonuclease subunit Sen54 OS=Homo sapiens OX=9606 GN=TSEN54 PE=1 SV=3
Q7Z7K0	1	1.20365910265321	1.20365910265321	0.942958085122625	0.971722859694063	0.267426853434969	0.267426853434969	CMC1 	COXM1_HUMAN COX assembly mitochondrial protein homolog OS=Homo sapiens OX=9606 GN=CMC1 PE=1 SV=1
Q86UW6	1	1.10721125092766	1.10721125092766	0.877955960319815	0.939543472749281	0.146930508108113	0.146930508108113	N4BP2 	N4BP2_HUMAN NEDD4-binding protein 2 OS=Homo sapiens OX=9606 GN=N4BP2 PE=1 SV=2
Q86WA6-2	3	1.98630226353827	1.98630226353827	0.000390271121491172	0.0178371125478905	0.990085180231067	0.990085180231067	BPHL 	BPHL_HUMAN Valacyclovir hydrolase OS=Homo sapiens OX=9606 GN=BPHL PE=1 SV=1
Q8IV38	1	0	NA	0.000435223624273327	0.0190027638984444	-Inf	NA	ANKMY2 	ANKY2_HUMAN Ankyrin repeat and MYND domain-containing protein 2 OS=Homo sapiens OX=9606 GN=ANKMY2 PE=1 SV=1
Q8IXB1	1	504.356487766667	33623.7658511111	0.189772888766568	0.440253630920169	8.97830000550618	15.0371936945597	DNAJC10 	DJC10_HUMAN DnaJ homolog subfamily C member 10 OS=Homo sapiens OX=9606 GN=DNAJC10 PE=1 SV=2
Q8N137-3	1	0.914866667635973	0.609911111757315	0.477517350923608	0.688490628261754	-0.1283665940664	-0.713329094787557	CNTROB 	CNTRB_HUMAN Centrobin OS=Homo sapiens OX=9606 GN=CNTROB PE=1 SV=1
Q8N4C8-2	1	1.53211837298026	1.53211837298026	0.542501640470219	0.729984672862265	0.615527765614215	0.615527765614215	MINK1 	MINK1_HUMAN Misshapen-like kinase 1 OS=Homo sapiens OX=9606 GN=MINK1 PE=1 SV=2
Q8N5N7	1	1.20357474907579	1.20357474907579	0.899493023550958	0.950223649608062	0.267325744448165	0.267325744448165	MRPL50 	RM50_HUMAN 39S ribosomal protein L50, mitochondrial OS=Homo sapiens OX=9606 GN=MRPL50 PE=1 SV=2
Q8NC51-2	2	1.2422498221831	1.2422498221831	0.531769704031007	0.722763846333256	0.312955335379206	0.312955335379206	SERBP1 	PAIRB_HUMAN Plasminogen activator inhibitor 1 RNA-binding protein OS=Homo sapiens OX=9606 GN=SERBP1 PE=1 SV=2
Q8NEY8	2	1.35172572745752	1.35172572745752	0.193208248997927	0.443993257497596	0.43480245060074	0.43480245060074	PPHLN1 	PPHLN_HUMAN Periphilin-1 OS=Homo sapiens OX=9606 GN=PPHLN1 PE=1 SV=2
Q8TAE7	1	1.43949053059621	1.43949053059621	0.550619726262693	0.736072564134129	0.525558298448536	0.525558298448536	KCNG3 	KCNG3_HUMAN Potassium voltage-gated channel subfamily G member 3 OS=Homo sapiens OX=9606 GN=KCNG3 PE=1 SV=1
Q8TAQ2	3	1.10926272103128	1.10926272103128	0.788797154909678	0.886381751461337	0.149601098088052	0.149601098088052	SMARCC2 	SMRC2_HUMAN SWI/SNF complex subunit SMARCC2 OS=Homo sapiens OX=9606 GN=SMARCC2 PE=1 SV=1
Q8TB22	1	1.71519733807568	1.71519733807568	0.139513321167287	0.385197922507673	0.778374571899464	0.778374571899464	SPATA20 	SPT20_HUMAN Spermatogenesis-associated protein 20 OS=Homo sapiens OX=9606 GN=SPATA20 PE=2 SV=3
Q8TC20-3	2	1.03934283547088	1.03934283547088	0.451544916575909	0.6699627060797	0.0556716171388367	0.0556716171388367	CAGE1 	CAGE1_HUMAN Cancer-associated gene 1 protein OS=Homo sapiens OX=9606 GN=CAGE1 PE=1 SV=2
Q8TCT9-2	2	1.25071066981825	1.25071066981825	0.382845117628589	0.619393389781021	0.322748085670362	0.322748085670362	HM13 	HM13_HUMAN Minor histocompatibility antigen H13 OS=Homo sapiens OX=9606 GN=HM13 PE=1 SV=1
Q8TCU6	3	1.00435283767637	1.00435283767637	0.226580091903794	0.479354419760539	0.00626618934936896	0.00626618934936896	PREX1 	PREX1_HUMAN Phosphatidylinositol 3,4,5-trisphosphate-dependent Rac exchanger 1 protein OS=Homo sapiens OX=9606 GN=PREX1 PE=1 SV=3
Q8WX93-4	1	1.26546341447917	1.26546341447917	0.458213753790859	0.675818039413719	0.339665798628018	0.339665798628018	PALLD 	PALLD_HUMAN Palladin OS=Homo sapiens OX=9606 GN=PALLD PE=1 SV=3
Q92614-3	1	1.1421978741523	1.1421978741523	0.999819213626122	0.999845896119618	0.19181260457926	0.19181260457926	MYO18A 	MY18A_HUMAN Unconventional myosin-XVIIIa OS=Homo sapiens OX=9606 GN=MYO18A PE=1 SV=3
Q92688	1	1.21479760871206	1.21479760871206	0.873892900198119	0.937413749771991	0.280715973724491	0.280715973724491	ANP32B 	AN32B_HUMAN Acidic leucine-rich nuclear phosphoprotein 32 family member B OS=Homo sapiens OX=9606 GN=ANP32B PE=1 SV=1
Q92973	2	1.78002602028044	1.78002602028044	0.00207072331974241	0.0500372112110275	0.831898330548515	0.831898330548515	TNPO1 	TNPO1_HUMAN Transportin-1 OS=Homo sapiens OX=9606 GN=TNPO1 PE=1 SV=2
Q969F9-2	1	0.745482558267039	0.745482558267039	0.24663317660364	0.498701578114866	-0.423753496095627	-0.423753496095627	HPS3 	HPS3_HUMAN Hermansky-Pudlak syndrome 3 protein OS=Homo sapiens OX=9606 GN=HPS3 PE=1 SV=1
Q969S9	2	0.904790933986544	0.904790933986544	0.190859590536496	0.441319235824162	-0.144343621304746	-0.144343621304746	GFM2 	RRF2M_HUMAN Ribosome-releasing factor 2, mitochondrial OS=Homo sapiens OX=9606 GN=GFM2 PE=1 SV=1
Q96A26	1	1.35998987516038	1.35998987516038	0.716026191315527	0.842506463680629	0.443595910953348	0.443595910953348	FAM162A 	F162A_HUMAN Protein FAM162A OS=Homo sapiens OX=9606 GN=FAM162A PE=1 SV=2
Q96B97-2	2	1.31710570106206	1.31710570106206	0.086071614886649	0.319039457756074	0.397371130164554	0.397371130164554	SH3KBP1 	SH3K1_HUMAN SH3 domain-containing kinase-binding protein 1 OS=Homo sapiens OX=9606 GN=SH3KBP1 PE=1 SV=2
Q96BZ9	1	2.25844566221177	2.25844566221177	0.308378574578977	0.555150779788854	1.17533020321503	1.17533020321503	TBC1D20 	TBC20_HUMAN TBC1 domain family member 20 OS=Homo sapiens OX=9606 GN=TBC1D20 PE=1 SV=1
Q96C36	2	1.09225613246693	1.09225613246693	0.752828178087454	0.864530236798779	0.127311205809406	0.127311205809406	PYCR2 	P5CR2_HUMAN Pyrroline-5-carboxylate reductase 2 OS=Homo sapiens OX=9606 GN=PYCR2 PE=1 SV=1
Q96CV9-3	1	1.00764536166767	1.00764536166767	0.618824278784879	0.784108640431146	0.0109879751601101	0.0109879751601101	OPTN 	OPTN_HUMAN Optineurin OS=Homo sapiens OX=9606 GN=OPTN PE=1 SV=3
Q96DH6	1	1.7118565177872	1.7118565177872	0.234028238619813	0.488344934778147	0.775561784828022	0.775561784828022	MSI2 	MSI2H_HUMAN RNA-binding protein Musashi homolog 2 OS=Homo sapiens OX=9606 GN=MSI2 PE=1 SV=1
